yr,mo,da,se,obs,strat,tran,seg,dir,wind,wspd,sky,wavfile,lat,long,ctime,lag,sppn,grp,unit,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0688,-164.2123,62754.9,0.83,WFGO,1,single,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0689,-164.229,62776.7,1.79,WFGO,1,single,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0689,-164.229,62776.7,1.79,WFGO,2,pair,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0691,-164.2524,62805.2,1.36,WFGO,1,pair,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0715,-164.3504,62923.8,1.97,SACR,1,single,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0715,-164.3504,62923.8,1.97,WFGO,3,pair,
2017,5,25,lf,hmw,na,4,na,271,270,15_kts,2500 brkn lt rain,YKG17008,60.0715,-164.3504,62923.8,1.97,ENDT,4,open,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1278,-164.4487,63162.1,0.61,BEGT,5,open,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1281,-164.4467,63164.8,1,WFGO,1,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1281,-164.4467,63164.8,1,WFGO,1,single,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1281,-164.4395,63171.4,0.71,WFGO,1,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1281,-164.4395,63171.4,0.71,WFGO,3,open,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1281,-164.4395,63171.4,0.71,WFGO,3,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1282,-164.4356,63174.9,0.77,WFGO,2,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1283,-164.4336,63177.6,1.16,WFGO,1,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1283,-164.4336,63177.6,1.16,BLBR,1,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1283,-164.4336,63177.6,1.16,WFGO,1,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1283,-164.4336,63177.6,1.16,CAGO,2,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1287,-164.4191,63192,0.46,WFGO,3,pair,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1287,-164.4191,63192,0.46,CAGO,3,open,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1286,-164.4163,63196.1,1.09,WFGO,1,single,
2017,5,25,lf,hmw,na,5,na,92,270,15_kts,2500 brkn lt rain,YKG17009,60.1268,-164.3799,63233.8,0.63,ENDT,5,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1542,-164.3287,63396.2,1,BEGT,6,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1548,-164.3706,63450.8,0.04,WFGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1548,-164.3706,63450.8,0.04,CAGO,3,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1548,-164.373,63454,0.89,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1548,-164.373,63454,0.89,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1546,-164.3801,63463.5,1.2,WFGO,14,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1546,-164.3864,63472.4,1.92,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1546,-164.3864,63472.4,1.92,WFGO,3,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1549,-164.3958,63484.1,0.88,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1549,-164.3958,63484.1,0.88,CAGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1552,-164.4038,63493.1,0.59,WFGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1552,-164.4046,63495.3,1.7,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1553,-164.4094,63499.5,0.12,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.4111,63502.2,0.52,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1556,-164.4143,63505.4,0.19,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1556,-164.4143,63505.4,0.19,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1556,-164.4143,63505.4,0.19,WFGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1558,-164.4206,63514.4,1.08,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4238,63518.2,0.3,WFGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4262,63521,0.77,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4262,63521,0.77,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4262,63521,0.77,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4262,63521,0.77,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4262,63521,0.77,WFGO,3,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4328,63529.3,0.98,TUSW,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4344,63531,0.3,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4344,63531,0.3,WFGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.156,-164.4368,63533.2,0.23,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.156,-164.444,63542.4,0.14,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.156,-164.444,63542.4,0.14,WFGO,9,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.156,-164.4464,63546.6,0.89,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.156,-164.4487,63548.4,0.3,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4519,63553.1,0.45,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4543,63555,0,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4543,63555,0,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1559,-164.4543,63555,0,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1558,-164.459,63562.7,0.72,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4614,63565.3,1.06,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4614,63565.3,1.06,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1557,-164.4647,63569.8,0.93,CAGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1556,-164.468,63572.4,0.09,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.4744,63580.8,0.33,CAGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.476,63583.3,0.5,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.476,63583.3,0.5,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.476,63583.3,0.5,WFGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.476,63583.3,0.5,WFGO,1,single,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1554,-164.476,63583.3,0.5,WFGO,8,open,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1553,-164.4807,63588.7,0.15,CAGO,1,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1553,-164.4807,63588.7,0.15,CAGO,2,pair,
2017,5,25,lf,hmw,na,6,na,271,270,15_kts,2500 brkn lt rain,YKG17010,60.1552,-164.4846,63593.3,0.11,ENDT,6,open,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1833,-164.4929,63673.6,0.5,BEGT,7,open,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1845,-164.4796,63686,0.11,CAGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1844,-164.4672,63698.4,0.98,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1844,-164.4652,63700,0.29,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1844,-164.4581,63706.8,0.18,WFGO,5,open,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4531,63711.3,0.08,TUNE,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4531,63711.3,0.08,TUSW,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4511,63713.6,0.04,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4511,63713.6,0.04,WFGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4451,63720.5,1.14,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4451,63720.5,1.14,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1843,-164.4451,63720.5,1.14,WFGO,3,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1842,-164.4284,63736.9,0.17,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1842,-164.4284,63736.9,0.17,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,TUSW,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,WFGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1831,-164.4028,63763.4,0.08,WFGO,6,open,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1826,-164.3952,63771.5,0.06,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1826,-164.3952,63771.5,0.06,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1826,-164.3952,63771.5,0.06,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1826,-164.3952,63771.5,0.06,WFGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1821,-164.3838,63783.2,0.2,CAGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1821,-164.3838,63783.2,0.2,CAGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1819,-164.3732,63795.3,0.71,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1824,-164.358,63810.8,0.06,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.183,-164.3437,63826.1,0.32,WFGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.183,-164.3427,63828.2,1.25,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1832,-164.3351,63835.5,0.46,WFGO,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1832,-164.3351,63835.5,0.46,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1832,-164.3351,63835.5,0.46,WFGO,2,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1832,-164.3312,63839,0.49,TUSW,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1832,-164.3174,63853.6,1.14,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1833,-164.3065,63864.4,0.44,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1833,-164.3035,63866.4,0.11,WFGO,1,pair,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1834,-164.2928,63878.8,0.93,TUNE,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1834,-164.2928,63878.8,0.93,TUSW,1,single,
2017,5,25,lf,hmw,na,7,na,90,270,15_kts,2500 brkn lt rain,YKG17011,60.1839,-164.2618,63909.7,0.53,ENDT,7,open,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2117,-164.431,64167.1,1.01,BEGT,8,open,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2126,-164.4364,64174.1,1.02,SACR,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2118,-164.4418,64181.1,1.13,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2121,-164.4576,64198.7,0.19,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2125,-164.4707,64214.9,0.19,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2127,-164.4795,64226.2,1.03,SACR,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2127,-164.4795,64226.2,1.03,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2128,-164.4842,64232.2,0.13,WFGO,7,open,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2128,-164.4882,64236.8,0.05,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2128,-164.4906,64241.2,0.97,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2128,-164.4946,64245.7,0.88,TUSW,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2128,-164.4977,64249.4,1.06,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2129,-164.5017,64254.5,0.38,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2129,-164.504,64257.1,0.73,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5057,64260.2,1.52,WFGO,12,open,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5088,64262.4,0.2,TUNE,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5088,64262.4,0.2,TUSW,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5096,64265,1.61,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5096,64265,1.61,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5096,64265,1.61,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5096,64265,1.61,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.213,-164.5096,64265,1.61,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2129,-164.5166,64273,0.39,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2129,-164.5166,64273,0.39,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2126,-164.5235,64283.9,2.02,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2126,-164.5235,64283.9,2.02,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2125,-164.529,64289.6,0.79,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2125,-164.529,64289.6,0.79,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5321,64292.5,0.18,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5321,64292.5,0.18,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5321,64292.5,0.18,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2121,-164.5382,64301.4,1.01,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2121,-164.5398,64303.4,0.67,WFGO,3,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.212,-164.5452,64309.7,0.11,WFGO,2,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2121,-164.5483,64313.4,0.26,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5546,64321.7,0.53,SACR,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5561,64324.6,1.12,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5577,64326.7,0.88,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5577,64326.7,0.88,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5577,64326.7,0.88,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5577,64326.7,0.88,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2122,-164.5577,64326.7,0.88,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5624,64332.7,1.07,CAGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5654,64335.7,0.64,CAGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5678,64338.8,0.28,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5678,64338.8,0.28,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5678,64338.8,0.28,WFGO,1,pair,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5693,64341.5,0.64,WFGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5716,64343.9,0.76,EMGO,1,single,
2017,5,25,lf,hmw,na,8,na,271,270,15_kts,2500 brkn lt rain,YKG17012,60.2123,-164.5738,64347.4,0.69,ENDT,8,open,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.243,-164.6403,64468.3,1.3,BEGT,9,open,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2442,-164.6274,64478.4,0.91,WFGO,10,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2443,-164.6144,64490.6,0.46,CAGO,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2441,-164.6105,64495.3,0.48,TUSW,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2441,-164.6105,64495.3,0.48,WFGO,2,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2441,-164.6105,64495.3,0.48,WFGO,2,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2438,-164.6047,64501,0.44,WFGO,2,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2435,-164.6008,64506.1,0.87,WFGO,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2426,-164.5906,64517.5,1.9,CAGO,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2426,-164.5906,64517.5,1.9,CAGO,1,single,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2426,-164.5906,64517.5,1.9,CAGO,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2426,-164.5906,64517.5,1.9,CAGO,1,single,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2426,-164.5906,64517.5,1.9,WFGO,1,pair,
2017,5,25,lf,hmw,na,9,na,91,270,15_kts,2500 brkn lt rain,YKG17013,60.2419,-164.5822,64524.9,0.02,CAGO,1,pair,
